payment_id,internal_number,payment_date,contract_id,counterpart_id,received_rub,paid_rub,operation_type
1841,714814152,2024-09-13,561,233,9130000.0,0.0,Депозит
1842,714848895,2024-09-13,333,249,0.0,1716.0000000000002,Оплата поставщику
1843,714284495,2024-09-14,235,105,0.0,550.0,Комиссия банка
1844,714885334,2024-09-14,235,105,0.0,2750.0,Комиссия банка
1845,714998546,2024-09-14,256,130,0.0,90.0,Комиссия банка
1846,714808850,2024-09-14,256,130,0.0,144.0,Комиссия банка
1847,714669070,2024-09-14,256,130,0.0,720.0,Комиссия банка
1848,714831773,2024-09-14,300,194,0.0,33000.0,Оплата поставщику
1849,714448788,2024-09-14,561,233,0.0,7700000.000000001,Депозит
1850,714761925,2024-09-14,561,233,1661.297,0.0,Прочее поступление
1851,714043682,2024-09-14,561,233,4950000.0,0.0,Депозит
1852,714175831,2024-09-06,566,250,0.0,750961.8,Уплата налога
1853,714063170,2024-09-17,256,130,0.0,90.0,Комиссия банка
1854,714211186,2024-09-17,500,233,0.0,5315.2880000000005,Перечисление заработной платы работнику
1855,714628254,2024-09-17,561,233,0.0,7700000.000000001,Депозит
1856,714652818,2024-09-17,561,233,7752.745000000001,0.0,Прочее поступление
1857,714075495,2024-09-17,561,233,7700000.000000001,0.0,Депозит
1858,714081665,2024-09-06,84,47,0.0,1062525.7945274317,Оплата поставщику
1859,714151474,2024-09-06,85,47,0.0,1124311.2244897957,Оплата поставщику
1860,714059904,2024-09-18,256,130,0.0,630.0,Комиссия банка
1861,714241694,2024-09-18,258,139,0.0,17280.0,Оплата поставщику
1862,714735201,2024-09-18,291,182,0.0,16500.0,Оплата поставщику
1863,714525837,2024-09-18,562,233,0.0,165000.0,Перевод на другой счет организации
1864,714160120,2024-09-18,561,233,0.0,1760000.0000000002,Депозит
1865,714498110,2024-09-18,561,233,2584.2520000000004,0.0,Прочее поступление
1866,714327664,2024-09-18,561,233,7700000.000000001,0.0,Депозит
1867,714847535,2024-09-18,562,233,165000.0,0.0,Перевод с другого счета
1868,714240689,2024-09-18,500,233,0.0,153271.789,Перечисление заработной платы по ведомостям
1869,714487168,2024-09-06,567,250,0.0,2628498.455,Уплата налога
1870,714612589,2024-09-06,79,273,0.0,927826.7254079576,Оплата поставщику
1871,714892335,2024-09-06,72,286,0.0,228900.0,Оплата поставщику
1872,714743456,2024-09-19,483,155,0.0,624150.0,Уплата налога
1873,714045043,2024-09-19,561,233,590.6890000000001,0.0,Прочее поступление
1874,714788469,2024-09-19,561,233,1760000.0000000002,0.0,Депозит
1875,714962174,2024-09-20,256,130,0.0,144.0,Комиссия банка
1876,714007105,2024-09-20,256,130,0.0,720.0,Комиссия банка
1877,714732814,2024-09-09,9,2,1836848.75,0.0,Оплата от покупателя
1878,714902306,2024-09-13,8,2,16737929.100000001,0.0,Оплата от покупателя
1879,714150232,2024-09-21,177,25,0.0,2200.0,Комиссия банка
1880,714891370,2024-09-21,177,25,0.0,2176.9,Комиссия банка
1881,714032461,2024-09-21,177,25,0.0,3300.0000000000005,Комиссия банка
1882,714136834,2024-09-21,181,29,0.0,30580.000000000004,Оплата поставщику
1883,714372457,2024-09-21,256,130,0.0,630.0,Комиссия банка
1884,714054739,2024-09-13,419,142,0.0,8505.0,Оплата поставщику
1885,714231647,2024-09-13,419,142,0.0,14175.0,Оплата поставщику
1886,714086929,2024-09-09,399,142,0.0,17325.0,Оплата поставщику
1887,714947909,2024-09-09,87,148,0.0,54965.100671140935,Оплата поставщику
1888,714176852,2024-09-21,319,223,0.0,5500.0,Оплата поставщику
1889,714385375,2024-09-21,562,233,0.0,11000.0,Перевод на другой счет организации
1890,714543124,2024-09-21,562,233,11000.0,0.0,Перевод с другого счета
1891,714888924,2024-09-16,8,2,56688570.900000006,0.0,Оплата от покупателя
1892,714897484,2024-09-16,64,38,0.0,481517.4553454782,Оплата поставщику
1893,714454662,2024-09-16,64,38,0.0,8575.924654521734,Оплата поставщику
1894,714678009,2024-09-12,78,38,0.0,849447.5,Оплата поставщику
1895,714234063,2024-09-16,454,64,0.0,8640.0,Оплата поставщику
1896,714707476,2024-09-12,452,64,0.0,15840.000000000002,Оплата поставщику
1897,714210536,2024-09-12,452,64,0.0,27505.698000000004,Оплата поставщику
1898,714219364,2024-09-16,455,64,0.0,318150.0,Оплата поставщику
1899,714080732,2024-09-16,455,64,0.0,159590.26799999998,Оплата поставщику
1900,714107593,2024-09-12,453,64,0.0,212825.22800000003,Оплата поставщику
1901,714998467,2024-09-12,453,64,0.0,455378.814,Оплата поставщику
1902,714911470,2024-09-16,67,76,0.0,786.1536103992917,Оплата поставщику
1903,714500333,2024-09-12,77,76,0.0,6875.0,Оплата поставщику
1904,714428019,2024-09-16,417,110,0.0,32400.0,Оплата поставщику
1905,714136748,2024-09-12,416,110,0.0,39600.0,Оплата поставщику
1906,714263877,2024-09-12,416,110,0.0,950784.12,Оплата поставщику
1907,714060272,2024-09-16,417,110,0.0,793800.0,Оплата поставщику
1908,714002541,2024-09-12,416,110,0.0,1584534.6,Оплата поставщику
1909,714309350,2024-09-12,416,110,0.0,1584640.2000000002,Оплата поставщику
1910,714460387,2024-09-24,256,130,0.0,45.0,Комиссия банка
1911,714445440,2024-09-24,256,130,0.0,2070.0,Комиссия банка
1912,714165998,2024-09-24,256,130,0.0,26252.433,Комиссия банка
1913,714311107,2024-09-24,256,130,0.0,131262.156,Комиссия банка
1914,714062120,2024-09-24,562,233,0.0,550000.0,Перевод на другой счет организации
1915,714058964,2024-09-24,562,233,550000.0,0.0,Перевод с другого счета
1916,714115184,2024-09-12,83,273,0.0,80880.25,Оплата поставщику
1917,714556553,2024-09-12,80,273,0.0,300179.0,Оплата поставщику
1918,714619366,2024-09-12,83,273,0.0,2264647.0,Оплата поставщику
1919,714419877,2024-09-12,80,273,0.0,4786441.0,Оплата поставщику
1920,714961833,2024-09-12,81,275,0.0,296270.7,Оплата поставщику
1921,714815928,2024-09-16,66,275,0.0,143637.11492112002,Оплата поставщику
1922,714282360,2024-09-24,346,277,0.0,3800.0,Оплата поставщику
1923,714723958,2024-09-17,7,1,9915966.324000001,0.0,Оплата от покупателя
1924,714983789,2024-09-13,9,2,13750000.0,0.0,Оплата от покупателя
1925,714911066,2024-09-25,235,105,0.0,550.0,Комиссия банка
1926,714091718,2024-09-25,235,105,0.0,550.0,Комиссия банка
1927,714071170,2024-09-25,235,105,0.0,2750.0,Комиссия банка
1928,714927456,2024-09-25,235,105,0.0,2750.0,Комиссия банка
1929,714176198,2024-09-25,256,130,0.0,270.0,Комиссия банка
1930,714314435,2024-09-25,483,155,0.0,87858.0,Уплата налога
1931,714833661,2024-09-25,317,220,0.0,1861.2,Оплата поставщику
1932,714642818,2024-09-25,500,233,0.0,31515.902000000002,Перечисление заработной платы работнику
1933,714047200,2024-09-25,500,233,0.0,119625.00000000001,Перечисление заработной платы работнику
1934,714839457,2024-09-25,561,233,0.0,79200000.0,Депозит
1935,714645064,2024-09-25,500,233,0.0,389372.50000000006,Перечисление заработной платы по ведомостям
1936,714787588,2024-09-14,90,98,0.0,18002406.524997115,Оплата поставщику
1937,714780241,2024-09-26,235,105,0.0,2200.0,Комиссия банка
1938,714040006,2024-09-26,256,130,0.0,90.0,Комиссия банка
1939,714046096,2024-09-26,256,130,0.0,1350.0,Комиссия банка
1940,714371845,2024-09-26,256,130,0.0,5421.726000000001,Комиссия банка
1941,714916844,2024-09-26,256,130,0.0,27108.603,Комиссия банка
1942,714495303,2024-09-26,279,161,0.0,7140.0,Комиссия банка
1943,714391577,2024-09-26,561,233,0.0,79640000.0,Депозит
1944,714172326,2024-09-26,561,233,26580.818000000003,0.0,Прочее поступление
1945,714970574,2024-09-26,561,233,79200000.0,0.0,Депозит
1946,714391046,2024-09-19,70,118,0.0,338742.0,Оплата поставщику
1947,714710349,2024-09-27,256,130,0.0,45.0,Комиссия банка
1948,714214921,2024-09-27,256,130,0.0,900.0,Комиссия банка
1949,714636364,2024-09-27,256,130,0.0,1350.0,Комиссия банка
1950,714763807,2024-09-27,256,130,0.0,20228.274,Комиссия банка
1951,714538694,2024-09-27,256,130,0.0,101141.397,Комиссия банка
1952,714206345,2024-09-27,287,176,0.0,8303.130000000001,Оплата поставщику
1953,714727554,2024-09-27,321,226,0.0,4400.0,Оплата поставщику
1954,714803917,2024-09-27,561,233,0.0,77000000.0,Депозит
1955,714771544,2024-09-27,561,233,26728.493000000002,0.0,Прочее поступление
1956,714628200,2024-09-27,561,233,79640000.0,0.0,Депозит
1957,714027372,2024-09-27,333,249,0.0,1716.0000000000002,Оплата поставщику
1958,714956309,2024-09-19,68,273,0.0,4090.6084126170613,Оплата поставщику
1959,714225619,2024-09-19,69,273,0.0,4188.469857894982,Оплата поставщику
1960,714093676,2024-09-15,79,273,0.0,40610.53588922329,Оплата поставщику
1961,714481490,2024-09-19,68,273,0.0,124559.02616418953,Оплата поставщику
1962,714821113,2024-09-19,69,273,0.0,135706.4233957974,Оплата поставщику
1963,714621850,2024-09-19,65,273,0.0,232137.13434375433,Оплата поставщику
1964,714488453,2024-09-19,65,273,0.0,714065.6077593998,Оплата поставщику
1965,714255435,2024-09-16,9,2,51562500.0,0.0,Оплата от покупателя
1966,714843047,2024-09-16,204,58,0.0,149059.9260269761,Оплата поставщику
1967,714155766,2024-09-16,90,98,0.0,18542478.72074703,Оплата поставщику
1968,714384040,2024-09-28,256,130,0.0,540.0,Комиссия банка
1969,714301480,2024-09-16,399,142,0.0,10395.0,Оплата поставщику
1970,714870871,2024-09-28,501,233,0.0,27173.300000000003,Перечисление подотчетному лицу
1971,714240764,2024-09-28,561,233,0.0,64570000.00000001,Депозит
1972,714835317,2024-09-28,561,233,25842.465000000004,0.0,Прочее поступление
1973,714660997,2024-09-28,561,233,77000000.0,0.0,Депозит
1974,714253373,2024-09-16,340,265,0.0,648086.6348998962,Оплата поставщику
1975,714514028,2024-09-16,340,265,0.0,864115.5131998616,Оплата поставщику
1976,714292620,2024-09-17,9,2,55000000.0,0.0,Оплата от покупателя
1977,714735412,2024-09-19,452,64,0.0,55440.00000000001,Оплата поставщику
1978,714205792,2024-10-01,256,130,0.0,450.0,Комиссия банка
1979,714380617,2024-10-01,291,182,0.0,16500.0,Оплата поставщику
1980,714140083,2024-10-01,291,182,0.0,16500.0,Оплата поставщику
1981,714424209,2024-10-01,300,194,0.0,22000.0,Оплата поставщику
1982,714360037,2024-10-01,309,207,0.0,7478.680000000001,Оплата поставщику
1983,714140732,2024-10-01,561,233,0.0,63250000.00000001,Депозит
1984,714647547,2024-10-01,561,233,65012.25500000001,0.0,Прочее поступление
1985,714240273,2024-10-01,561,233,64570000.00000001,0.0,Депозит
1986,714443530,2024-09-19,591,252,0.0,89259.005,Уплата налога
1987,714628447,2024-09-19,340,265,0.0,1440192.5219997694,Оплата поставщику
1988,714835318,2024-10-02,178,26,0.0,1238.6000000000001,Оплата поставщику
1989,714873290,2024-10-02,256,130,0.0,360.0,Комиссия банка
1990,714793972,2024-10-02,551,175,0.0,3119.9190000000003,Уплата налога
1991,714473066,2024-09-20,91,185,0.0,21164029.20640802,Оплата поставщику
1992,714393509,2024-09-20,91,185,0.0,3614740.793591979,Оплата поставщику
1993,714333601,2024-10-02,608,233,0.0,2584.989,Перечисление подотчетному лицу
1994,714347514,2024-10-02,561,233,0.0,40700000.0,Депозит
1995,714326520,2024-10-02,561,233,21227.745000000003,0.0,Прочее поступление
1996,714364857,2024-10-02,561,233,63250000.00000001,0.0,Депозит
1997,714697190,2024-09-20,340,265,0.0,4320577.565999308,Оплата поставщику
